RecipeId,Name,RecipeIngredientParts,RecipeInstructions,Images
598.0,Coronation Chicken,"['canola oil', 'onion', 'curry powder', 'tomato paste', 'red wine', 'water', 'bay leaf', 'dried thyme', 'oregano', 'fresh lemon juice', 'mayonnaise', 'chicken', 'currants', 'flat leaf parsley']","1. Heat the oil in a medium stainless steel saucepan.
2. Add the onion and cook over moderate heat, stirring occasionally, until softened, about 5 minutes.
3. Add the curry powder and cook for 2 minutes.
4. Stir in the tomato paste, then the wine, water and bay leaf and bring to a boil.
5. Add the thyme, oregano and 1/2 Tbsp of the lemon juice and cook until thickened and reduced by three-quarters, about 6 minutes.
6. Strain the sauce into a large bowl, pressing hard on the solids; let cool.
7. Add the mayonnaise, the jam and the remaining 1/2 Tbsp of lemon juice to the sauce. Fold in the chicken and currants, if using, and season with salt and pepper.
8. Refrigerate until chilled or for up to 1 day.
9. Sprinkle with the parsley and serve. NOTE: Since this is from a wine magazine, you didn",
599.0,Coronation Chicken Salad,"['dark raisin', 'sherry wine', 'water', 'salt', 'raw wild rice', 'fresh ripe pineapple', 'red bell pepper', 'chicken', 'scallions', 'mayonnaise', 'plain yogurt', 'red wine vinegar', 'honey', 'curry powder', 'worcestershire sauce', 'gingerroot']","1. This recipe was created by royal chefs to celebrate the coronation of Queen Elizabeth II.
2. In a small non-reactive bowl, combine raisins and sherry to soak.
3. In a large Dutch oven, bring 6 cups of water to a rolling boil over medium-high heat and add 1 teaspoon salt. Add the wild rice and gently boil about 50 minutes or until grains are tender and split open to reveal their white cores.
4. Drain and let cool to room temperature. While the wild rice is cooking, combine the wild rice with 1 1/2 cups cold water and 1/2 a teaspoon salt in a medium sauce pan.
5. Bring to a boil over medium heat; stir well.
6. Cover tightly, reduce heat and simmer 20 minutes undisturbed.
7. remove from heat and let stand 10 minutes.
8. Uncover and fluff gently with a fork; set aside to cool to room temperature. In a large non-reactive bowl, combine raisins and their soaking liquid, red peppers and chicken.
9. Add the cooled rices and most of the scallions, reserving a handful for garnish.
10. Toss well.
11. Add the Dressing and toss again.
12. Cover and chill until serving time. Sprinkle with remaining scallions and serve chilled or cool.
13. Curried Yogurt Dressing: Combine all ingredients in a non-reactive bowl and whisk until fairly smooth and well combined.
14. Cover and chill until needed.",
600.0,Elderberry Jelly,"['elderberry juice', 'lemon juice', 'sugar', 'honey']","1. To juices, add sugar and honey; mix well.
2. Place over high heat; bring to a boil, stirring constantly.
3. At once, stir in pectin.
4. Bring to a full rolling boil for 1 minute. Stir constantly.
5. Remove from heat and skim off foam with metal spoon; pour quickly into glasses.
6. Cover at once with 1/8 inch hot paraffin.",
601.0,Elly May's Wedding Punch,"['cherry gelatin', 'boiling water', 'sugar', 'water', 'lemon juice', 'ginger ale']","1. Dissolve the gelatin in the boiling water in a large saucepan.
2. In a separate saucepan boil together the sugar and 4 cups water.
3. Add the pineapple juice, orange juice and lemon juice. Cool.
4. Combine the gelatin and juice mixtures.
5. Pour into plastic containers and freeze. Set out about 3 hours before serving.
6. Add the ginger ale just before serving.
7. The punch will be slushy.",
602.0,Enchiladas Verdes Suizas,"['baking soda', 'serrano chilies', 'sugar', 'onion', 'garlic clove', 'cilantro', 'monterey jack cheese', 'cheddar cheese', 'corn tortillas', 'chicken', 'butter', 'flour', 'onions', 'milk', 'garlic clove', 'worcestershire sauce']","1. Remove papery husks from tomatillos.
2. Wash tomatillos and chiles well.
3. Cook, covered, in a little boiling water until tender, about 15 minutes.
4. Remove stems and seeds from chiles.
5. Place chiles and drained tomatillos in blender container.
6. Add onion, garlic and cilantro and blend until pureed.
7. Heat 2 tablespoons oil in a large skillet, add pureed mixture and fry, adding soda and sugar. Salt to taste.
8. When mixture is cooked, add White Sauce, cream and 1/2 cup cheese.
9. Season with salt & pepper to taste; keep hot.
10. For each serving, soften 3 tortillas in hot oil, then dip in hot sauce. Place some shredded chicken on each tortilla and roll. Place, seam side down, in individual baking dishes.
11. Cover with remaining sauce and sprinkle cheese over top.
12. Place under broiler until cheese melts and is golden brown.
13. WHITE SAUCE: Melt butter, add onion and garlic and cook until onion is browned.
14. Stir in flour and cook and stir until flour is cooked.
15. Add milk and cook until thickened.
16. Strain sauce, then add Worcestershire and salt and pepper to taste. I have enjoyed this dish at Sanborns House of Tiles in Mexico.",
603.0,Enchiladas with Red Sauce,"['beef', 'onion', 'flour', 'chili powder', 'garlic powder', 'salt', 'cumin', 'rubbed sage', 'onion', 'stewed tomatoes', 'corn tortillas', 'ripe olives', 'colby-monterey jack cheese', 'sour cream', 'garlic', 'butter', 'flour', 'tomato sauce', 'beef broth', 'chili powder', 'rubbed sage', 'ground cumin']","1. Brown ground beef and large chopped onion in a large skillet, stirring until meat crumbles.
2. Drain and return mixture to skillet. Add flour and next 5 ingredients, stirring well.
3. Add stewed tomatoes; stir well.
4. Bring to a boil; cover, reduce heat, and simmer 10 to 15 minutes, stirring occasionally.
5. Pour 1 1/2 cups red sauce into a 13x9\
6. ,
7. ,
8. ,
9. ,
10. ,
11. ,
12. ,
13. ,
14. ,
15. ,
16. ,
17. ,
18. ,
19. ,",
604.0,English Muffins,"['salt', 'milk', 'egg', 'sugar', 'flour', 'milk', 'yellow cornmeal', 'butter', 'butter']","1. Since you cook these on top of the stove, there is no need to preheat the oven.Proof the yeast in the l/2 Cup of lukewarm milk with the sugar.Scald the 1 cup of milk, melt the butter in it and let cool to lukewarm.
2. Add the salt and the slightly beaten egg to the milk-and-butter mixture. Pour the yeast sponge into a large mixing bowl and blend in the milk-butter-and-egg mixture. Add the flour, a little at a time,mixing together well.
3. Turn the dough out onto a lightly floured work surface and knead, adding more flour if necessary.
4. Knead until elastic and shiny.
5. Then place the dough in a large buttered bowl, cover with a towel and let rise for at least 1 hour, until doubled in bulk.
6. Meanwhile, pour the cornmeal onto a platter and set aside. Take the dough out onto the work surface and knead again for a couple of minutes.
7. Roll it out with a rolling pin to a thickness of about 1/3\
8. ,
9. ,
10. ,
11. ,
12. ,
13. ,","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/4/lmn9cMYbTJ2nDTDxd81R_english"
605.0,English Pub Beef &amp; Kidney Stew in Yorkshire Pudding (Adopted,"['flour', 'onion', 'mushrooms', 'beef broth', 'dry red wine', 'tomato paste', 'worcestershire sauce', 'salt', 'pepper', 'tarragon', 'rosemary', 'carrots', 'eggs', 'milk', 'flour', 'salt']","1. Make Yorkshire Pudding first and let rest in fridge while stew is cooking.
2. Beat 2 eggs in bowl.
3. Mix in 1 cup of milk, sift in 1 cup of flour and 1/2 tsp salt. Beat until smooth.
4. For the Stew.
5. Coat steak and kidneys with flour.
6. Brown several pieces at a time in oil in stock pot; remove. Sauté onion in pan drippings until tender.
7. Add mushrooms.
8. Cok for several minutes longer.
9. Stir in broth, wine, tomato paste and next 5 seasonings and diced carrots. Return meat to the pan.
10. Cover and cook on a slow simmer,for 2 hours or until tender (don
11. ,
12. ,
13. ,","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/5/piceGiPm2.jpg"
606.0,Fabulous Oxtail,"['carrots', 'onions', 'celery', 'olive oil', 'butter', 'flour', 'plum jam', 'brown sugar', 'red wine']","1. Trim fat from the ox tails and cut into sections between the joints.
2. Peel the carrots and onions, trim the celery and cut into even-sized pieces about. Heat the oil and butter in a frying pan and brown the oxtail well on all sides.
3. Transfer the meat to a large casserole. Add the vegetables to the pan and toss regularly until they are well browned.
4. Add the flour and cook for 2 - 3 minutes until flour begins to brown lightly.
5. Add the plum jam, vinegar, sugar, beef stock, red wine and bouquet garni and stir well to make a smooth mixture. Bring to the boil and then pour over the oxtail.
6. Cover and cook at 150 C for 3 hours until the meat is very tender and falling off the bone. Taste the sauce and season with salt and pepper if needed.
7. (Don
8. ,
9. ,
10. ,",
607.0,Famous Barr's French Onion Soup,"['onions', 'butter', 'black pepper', 'paprika', 'bay leaf', 'beef broth', 'dry white wine', 'all-purpose flour', 'instant flour', 'kitchen bouquet', 'salt', 'french baguette', 'swiss cheese', 'gruyere cheese']","1. Peel onions and slice 1/8 inch thick, preferably in a food processor.
2. Melt butter in a 6-quart (or larger) stockpot. Add onions; cook, uncovered, over low heat for 1 1/2 hours, stirring occasionally.
3. (The long cooking time makes the onions mellow and sweet.) Stir in pepper, paprika and bay leaf; saute over low heat 10 minutes more, stirring frequently.
4. Pour in 6 cans broth and wine. Increase heat and bring to a boil.
5. Dissolve flour in remaining 1 can broth.
6. Stir into boiling soup.
7. Reduce heat and simmer slowly for 2 hours.
8. Adjust color to a rich brown with caramel coloring, season with salt. Refrigerate overnight. To serve, heat soup in microwave or on stove top.
9. If desired, pour into ovenproof crocks or bowls.
10. Top with a slice of bread and a sprinkling of grated cheese. Heat under the broiler until cheese melts and bubbles, about 5 minutes.
11. Leftover soup can be frozen.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/60/7/YNXhfXFiTPaqK1Kavh4f_french-onion-soup-4876.jpg"
608.0,Five Bean Salad,"['green beans', 'lima beans', 'kidney beans', 'garbanzo beans', 'onion', 'green pepper', 'vinegar', 'sugar', 'salt', 'pepper', 'dry mustard', 'celery seed']","1. Drain all the beans and combine in a large bowl.
2. Heat (but do not boil) (I do it in the microwave for about 1 minute) vegetable oil, vinegar, sugar, salt, pepper, dry mustard, and celery seed.
3. Mix with bean mix and let stand overnight.
4. Add onion/pepper about an hour before serving.",
609.0,Crispy Chicken Wings,"['chicken wings', 'egg', 'soy sauce', 'sugar', 'five-spice powder', 'water', 'flour', 'cornstarch', 'baking soda']","1. Cut each chicken wing at joints to make 3 pieces.
2. Discard wing tips or save for making chicken broth.
3. Mix egg, 2 tsp.
4. vegetable oil, the soy sauce, sugar, and five spice powder; pour over chicken.
5. Cover and refrigerate 1 hour.
6. Add water to chicken.
7. Stir flour, cornstarch, and baking soda into chicken.
8. Heat vegetable oil (1 1/2 inches) in wok (we use a deep fryer) to 350 degrees.
9. Fry 4 or 5 chicken pieces at a time until light brown, turning 2 or 3 times, about 5 minutes; drain on paper towel.
10. Serve with sweet and sour sauce or hot mustard.
11. 6 servings",
610.0,Flavored Nuts,"['walnuts', 'kosher salt', 'olive oil', 'garlic', 'pine nuts', 'olive oil', 'garlic', 'saffron', 'roasted pistachios', 'spanish olive oil', 'saffron threads', 'salt']","1. Preheat oven to 250 degrees.
2. Put all flavor ingredients into a mixing bowl.
3. Add nuts and toss.
4. Transfer to a roasting pan into which the nuts will fit in one single layer.
5. Roast for 20 minutes or until nuts begin to color.
6. Transfer to a paper towel to drain excess oil.
7. NOTES : For a drier consistency substitute spray olive or corn oil.
8. A good thing about making your own flavored nuts is creating the flavors you like, with as much or as little salt as you choose. Store in air- tight container, preferably tin.",
611.0,Fluffy White Frosting,"['granulated sugar', 'water', 'lemon juice', 'light corn syrup', 'cream of tartar']","1. In top of a double boiler over simmering water, beat with an electric mixer the
2. following:
3. Beat until soft peaks form.
4. This takes about 7-10 minutes.
5. Remove double boiler top from the bottom and continue beating on high until stiff peaks form- this also takes about 7-10 minutes.
6. Jan",
612.0,Freezer Apricot Jam,"['apricots', 'lemon juice', 'lemon, rind of', 'granulated sugar']","1. Mix apricots, lemon juice and rind.
2. Add sugar, stir 5 minutes until sugar dissolves.
3. Let stand 20 minutes.
4. Stir in pectin.
5. Ladle into cartons or jars, filling to within 1/2 inch of top.
6. Cover with cloth and let stand until set, 24 hours or overnight. Cover and freeze. To serve, thaw and store in refrigerator.
7. (Freeze for 1 month before thawing to use).","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/61/2/pic1LDsb7.jpg"
613.0,Traditional Rahmschnitzel,"['butter', 'onions', 'onion', 'garlic', 'dry red wine', 'creme fraiche', 'heavy whipping cream', 'clear broth', 'fresh mushrooms']","1. 1 bottle champagne Fruity ice cream dessert, as desired Directions: In heavy frying pan,on medium heat setting, brown meat on both sides, at the same time sauteing the onions and garlic.When onions start turning dark, add 2 tbs red wine, continue cooking and reducing wine liquid.
2. Repeat this procedure 4 more times.
3. (Use about 250-300 ml red wine) The last addition of red wine is reduced by only one half, then add the creme fraiche or heavy cream, stirring frequently to avoid lumps.
4. Reduce heat to low and let simmer, adding clear broth.
5. Add pepper and salt to taste. Don
6. ,
7. ,
8. ,
9. ,","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/61/3/piceJQBVi.jpg"
614.0,Augie Oliver's Italian Sausage,"['salt', 'fennel seeds']","1. To prepare casings: Let casings soak in cool water about five minutes to remove salt on outer surface (no longer, or they will become too tender to stuff) and flush salt from the inside by placing one end on faucet nozzle and turn on cold tap water (if you see holes or water leaking, cut and discard).
2. Remove casing from faucet and gently squeeze out water; cover rinsed casings and refrigerate until ready to use.
3. First grind meat coarsely, incorporate seasonings evenly, and re-grind.
4. Fill the casings using the sausage horn attachment and make links by twisting the sausage where you wish the links to be. Four inches is a good size for a regular serving, smaller links may be made for appetizer servings.
5. To cook, place the sausage in large saucepan or dutch oven in a single layer; add a little water or broth, cover and heat.
6. to a low simmer.
7. Maintain a low simmer (sausages may burst if cooked at too high a heat) until the sausage is heated through and cooked thoroughly, approximately 15 minutes.
8. Drain and let rest for about 15 minutes before slicing; serve while still warm.",
